CVE,epss,percentile,percentile_subset,timestamp,date,daily_cvss_baseScore,cve.lastModified_x,Unnamed: 0,cve.sourceIdentifier,cve.published,cve.lastModified_y,cve.vulnStatus,cve.references,cve.cisaExploitAdd,cve.cisaActionDue,cve.cisaRequiredAction,cve.cisaVulnerabilityName,description,vulnerable_cpes,num_references,cwe_list,cvss_version,cvss_vectorString,cvss_baseScore,cvss_baseSeverity,cvss_attackVector,cvss_attackComplexity,cvss_privilegesRequired,cvss_userInteraction,cvss_scope,cvss_confidentialityImpact,cvss_integrityImpact,cvss_availabilityImpact,cve,Team,isNetwork,NOprivilegesRequired,privileges_color,userInteraction,predicted_mean_daily_gain,predicted_total_gain,cvss_category,description_short,nvd_url
CVE-2025-10769,0.00057,0.13394,0.741383298635207,2025-11-20,2025-11-20,9.8,2025-10-08T19:58:40.783,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17688,0.7436372049976863,2025-11-21,2025-11-21,9.8,2025-10-08T19:58:40.783,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17703,0.7424803331790838,2025-11-22,2025-11-22,9.8,2025-10-08T19:58:40.783,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17676,0.7401665895418787,2025-11-23,2025-11-23,9.8,2025-10-08T19:58:40.783,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17641,0.7355391022674688,2025-11-24,2025-11-24,9.8,2025-10-08T19:58:40.783,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17631,0.7343822304488663,2025-11-25,2025-11-25,9.8,2025-10-08T19:58:40.783,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10779,0.00066,0.20918,0.851167090362838,2025-10-01,2025-10-01,,,3046,cna@vuldb.com,2025-09-22 04:15:45.437,2025-09-25 20:01:52.330,Analyzed,"[{'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-1.pdf', 'source': 'cna@vuldb.com', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-2.pdf', 'source': 'cna@vuldb.com', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://vuldb.com/?ctiid.325135', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325135', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.653690', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.653691', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://www.dlink.com/', 'source': 'cna@vuldb.com', 'tags': ['Product']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-1.pdf', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-2.pdf', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Exploit', 'Third Party Advisory']}]",,,,,A vulnerability was found in D-Link DCS-935L up to 1.13.01. The impacted element is the function sub_402280 of the file /HNAP1/. The manipulation of the argument HNAP_AUTH/SOAPAction results in stack-based buffer overflow. The attack may be launched remotely. The exploit has been made public and could be used. This vulnerability only affects products that are no longer supported by the maintainer.,['cpe:2.3:o:dlink:dcs-935l_firmware:*:*:*:*:*:*:*:*'],9.0,"['CWE-119', 'CWE-121', 'CWE-787']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10779,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability was found in D-Link DCS-935L up to 1.13.01. The impacted element is the function sub...,https://nvd.nist.gov/vuln/detail/CVE-2025-10779
CVE-2025-10779,0.00066,0.20888,0.8509359833602959,2025-10-02,2025-10-02,,,3046,cna@vuldb.com,2025-09-22 04:15:45.437,2025-09-25 20:01:52.330,Analyzed,"[{'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-1.pdf', 'source': 'cna@vuldb.com', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-2.pdf', 'source': 'cna@vuldb.com', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://vuldb.com/?ctiid.325135', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325135', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.653690', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.653691', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://www.dlink.com/', 'source': 'cna@vuldb.com', 'tags': ['Product']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-1.pdf', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-2.pdf', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Exploit', 'Third Party Advisory']}]",,,,,A vulnerability was found in D-Link DCS-935L up to 1.13.01. The impacted element is the function sub_402280 of the file /HNAP1/. The manipulation of the argument HNAP_AUTH/SOAPAction results in stack-based buffer overflow. The attack may be launched remotely. The exploit has been made public and could be used. This vulnerability only affects products that are no longer supported by the maintainer.,['cpe:2.3:o:dlink:dcs-935l_firmware:*:*:*:*:*:*:*:*'],9.0,"['CWE-119', 'CWE-121', 'CWE-787']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10779,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability was found in D-Link DCS-935L up to 1.13.01. The impacted element is the function sub...,https://nvd.nist.gov/vuln/detail/CVE-2025-10779
CVE-2025-10779,0.00066,0.20877,0.8490871273399584,2025-10-03,2025-10-03,,,3046,cna@vuldb.com,2025-09-22 04:15:45.437,2025-09-25 20:01:52.330,Analyzed,"[{'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-1.pdf', 'source': 'cna@vuldb.com', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-2.pdf', 'source': 'cna@vuldb.com', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://vuldb.com/?ctiid.325135', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325135', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.653690', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.653691', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://www.dlink.com/', 'source': 'cna@vuldb.com', 'tags': ['Product']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-1.pdf', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-2.pdf', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Exploit', 'Third Party Advisory']}]",,,,,A vulnerability was found in D-Link DCS-935L up to 1.13.01. The impacted element is the function sub_402280 of the file /HNAP1/. The manipulation of the argument HNAP_AUTH/SOAPAction results in stack-based buffer overflow. The attack may be launched remotely. The exploit has been made public and could be used. This vulnerability only affects products that are no longer supported by the maintainer.,['cpe:2.3:o:dlink:dcs-935l_firmware:*:*:*:*:*:*:*:*'],9.0,"['CWE-119', 'CWE-121', 'CWE-787']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10779,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability was found in D-Link DCS-935L up to 1.13.01. The impacted element is the function sub...,https://nvd.nist.gov/vuln/detail/CVE-2025-10779
CVE-2025-10779,0.00066,0.20792,0.8463138433094523,2025-10-04,2025-10-04,,,3046,cna@vuldb.com,2025-09-22 04:15:45.437,2025-09-25 20:01:52.330,Analyzed,"[{'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-1.pdf', 'source': 'cna@vuldb.com', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-2.pdf', 'source': 'cna@vuldb.com', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://vuldb.com/?ctiid.325135', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325135', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.653690', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.653691', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://www.dlink.com/', 'source': 'cna@vuldb.com', 'tags': ['Product']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-1.pdf', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Exploit', 'Third Party Advisory']}, {'url': 'https://github.com/scanleale/IOT_sec/blob/main/DCS-935L-2.pdf', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Exploit', 'Third Party Advisory']}]",,,,,A vulnerability was found in D-Link DCS-935L up to 1.13.01. The impacted element is the function sub_402280 of the file /HNAP1/. The manipulation of the argument HNAP_AUTH/SOAPAction results in stack-based buffer overflow. The attack may be launched remotely. The exploit has been made public and could be used. This vulnerability only affects products that are no longer supported by the maintainer.,['cpe:2.3:o:dlink:dcs-935l_firmware:*:*:*:*:*:*:*:*'],9.0,"['CWE-119', 'CWE-121', 'CWE-787']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10779,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability was found in D-Link DCS-935L up to 1.13.01. The impacted element is the function sub...,https://nvd.nist.gov/vuln/detail/CVE-2025-10779
